subset,label,folder,filename,random
testing,s,28,63_s.PNG,0.074032537
testing,B,37,70_B.PNG,0.657989695
testing,s,28,68_s.PNG,0.59890902
testing,5,5,124_5.PNG,0.964274658
testing,w,32,19_w.PNG,0.770858975
testing,l,21,46_l.PNG,0.513783937
testing,p,25,75_p.PNG,0.781759027
testing,7,7,136_7.PNG,0.364875376
testing,Y,60,14_Y.PNG,0.869150751
testing,f,15,80_f.PNG,0.586191243
testing,5,5,187_5.PNG,0.238709265
testing,x,33,8_x.PNG,0.845551508
testing,8,8,50_8.PNG,0.55427914
testing,Y,60,89_Y.PNG,0.341908907
testing,p,25,12_p.PNG,0.433170897
testing,m,22,71_m.PNG,0.632635488
testing,X,59,103_X.PNG,0.375936085
testing,L,47,23_L.PNG,0.950861907
testing,b,11,13_b.PNG,0.612761543
testing,g,16,76_g.PNG,0.148848826
testing,8,8,3_8.PNG,0.801291555
testing,r,27,51_r.PNG,0.393973991
testing,1,1,120_1.PNG,0.884087902
testing,r,27,74_r.PNG,0.448894128
testing,0,0,63_0.PNG,0.137455898
testing,5,5,15_5.PNG,0.525188421
testing,B,37,58_B.PNG,0.202339029
testing,6,6,179_6.PNG,0.669657157
testing,2,2,53_2.PNG,0.634359409
testing,3,3,172_3.PNG,0.342929023
testing,r,27,18_r.PNG,0.757048451
testing,q,26,68_q.PNG,0.754059008
testing,4,4,52_4.PNG,0.90117975
testing,p,25,3_p.PNG,0.786193383
testing,E,40,54_E.PNG,0.084879837
testing,d,13,100_d.PNG,0.035808751
testing,9,9,7_9.PNG,0.930377226
testing,6,6,87_6.PNG,0.634043758
testing,K,46,62_K.PNG,0.525555169
testing,E,40,96_E.PNG,0.893918555
testing,x,33,48_x.PNG,0.226335284
testing,4,4,1_4.PNG,0.226067509
testing,L,47,72_L.PNG,0.562467296
testing,4,4,156_4.PNG,0.448722578
testing,y,34,106_y.PNG,0.782392329
testing,P,51,46_P.PNG,0.326662029
testing,y,34,127_y.PNG,0.425825555
testing,7,7,188_7.PNG,0.309247627
testing,4,4,117_4.PNG,0.264466842
testing,z,35,135_z.PNG,0.124426088
testing,7,7,42_7.PNG,0.29035261
testing,G,42,59_G.PNG,0.656940851
testing,J,45,59_J.PNG,0.782878052
testing,A,36,52_A.PNG,0.094697102
testing,v,31,142_v.PNG,0.236839879
testing,I,44,68_I.PNG,0.773014037
testing,m,22,0_m.PNG,0.816807894
testing,t,29,10_t.PNG,0.372256446
testing,Q,52,64_Q.PNG,0.501727589
testing,i,18,35_i.PNG,0.518910603
testing,r,27,76_r.PNG,0.82726371
testing,G,42,32_G.PNG,0.586924873
testing,R,53,28_R.PNG,0.75520959
testing,u,30,71_u.PNG,0.132946274
testing,y,34,96_y.PNG,0.698615056
testing,A,36,2_A.PNG,0.227733792
testing,1,1,111_1.PNG,0.303524171
testing,P,51,13_P.PNG,0.28526814
testing,W,58,47_W.PNG,0.614434722
testing,E,40,38_E.PNG,0.145047816
testing,h,17,16_h.PNG,0.629192199
testing,E,40,16_E.PNG,0.117454929
testing,D,39,62_D.PNG,0.354558974
testing,o,24,5_o.PNG,0.377736296
testing,Z,61,46_Z.PNG,0.595261327
testing,9,9,244_9.PNG,0.10823687
testing,9,9,217_9.PNG,0.613830785
testing,B,37,60_B.PNG,0.949714876
testing,f,15,28_f.PNG,0.886173385
testing,6,6,174_6.PNG,0.093814937
testing,9,9,193_9.PNG,0.262657622
testing,v,31,154_v.PNG,0.608397174
testing,w,32,63_w.PNG,0.702536269
testing,W,58,11_W.PNG,0.898483153
testing,A,36,30_A.PNG,0.200212166
testing,4,4,220_4.PNG,0.720988439
testing,q,26,22_q.PNG,0.16576081
testing,q,26,28_q.PNG,0.077257709
testing,6,6,240_6.PNG,0.647529877
testing,0,0,196_0.PNG,0.929228479
testing,s,28,52_s.PNG,0.715262334
testing,J,45,21_J.PNG,0.026665709
testing,K,46,38_K.PNG,0.167873504
testing,2,2,57_2.PNG,0.844499497
testing,z,35,59_z.PNG,0.384385682
testing,0,0,61_0.PNG,0.169423068
testing,x,33,16_x.PNG,0.181206206
testing,l,21,40_l.PNG,0.559904325
testing,s,28,7_s.PNG,0.75038235
testing,B,37,8_B.PNG,0.111871383
testing,B,37,47_B.PNG,0.943475383
testing,G,42,9_G.PNG,0.690364099
testing,e,14,86_e.PNG,0.361143135
testing,m,22,80_m.PNG,0.720131463
testing,V,57,122_V.PNG,0.020826822
testing,6,6,186_6.PNG,0.228579778
testing,S,54,18_S.PNG,0.207672505
testing,6,6,117_6.PNG,0.113381507
testing,U,56,38_U.PNG,0.481675755
testing,4,4,224_4.PNG,0.427148914
testing,6,6,191_6.PNG,0.390031527
testing,b,11,70_b.PNG,0.389156226
testing,Y,60,140_Y.PNG,0.126652312
testing,6,6,245_6.PNG,0.537343997
testing,g,16,54_g.PNG,0.949890345
testing,y,34,23_y.PNG,0.273777985
testing,L,47,9_L.PNG,0.753770059
testing,2,2,120_2.PNG,0.395093976
testing,5,5,204_5.PNG,0.631599093
testing,2,2,208_2.PNG,0.111425794
testing,J,45,6_J.PNG,0.738214074
testing,n,23,69_n.PNG,0.069419497
testing,z,35,125_z.PNG,0.595990665
testing,z,35,101_z.PNG,0.52657107
testing,1,1,143_1.PNG,0.398226666
testing,j,19,66_j.PNG,0.356442067
testing,2,2,204_2.PNG,0.03921385
testing,y,34,133_y.PNG,0.292982323
testing,O,50,68_O.PNG,0.761530346
testing,c,12,73_c.PNG,0.56215025
testing,f,15,25_f.PNG,0.994668923
testing,z,35,26_z.PNG,0.718516363
testing,2,2,107_2.PNG,0.86496513
testing,I,44,31_I.PNG,0.336324957
testing,Y,60,96_Y.PNG,0.195036733
testing,y,34,98_y.PNG,0.844846221
testing,l,21,31_l.PNG,0.988768263
testing,w,32,46_w.PNG,0.915993585
testing,3,3,137_3.PNG,0.81343074
testing,2,2,99_2.PNG,0.06428328
testing,Y,60,18_Y.PNG,0.584871434
testing,c,12,4_c.PNG,0.349364399
testing,U,56,78_U.PNG,0.532824509
testing,d,13,89_d.PNG,0.635089869
testing,L,47,27_L.PNG,0.76341923
testing,m,22,79_m.PNG,0.441434583
testing,1,1,245_1.PNG,0.596769694
testing,u,30,1_u.PNG,0.226356072
testing,q,26,0_q.PNG,0.396982479
testing,F,41,44_F.PNG,0.732971598
testing,n,23,72_n.PNG,0.41640784
testing,x,33,80_x.PNG,0.739577091
testing,3,3,50_3.PNG,0.110359319
testing,i,18,23_i.PNG,0.537309004
testing,3,3,44_3.PNG,0.30244389
testing,6,6,45_6.PNG,0.290100222
testing,F,41,27_F.PNG,0.154854229
testing,V,57,82_V.PNG,0.129249097
testing,V,57,149_V.PNG,0.202615101
testing,8,8,149_8.PNG,0.343070676
testing,p,25,13_p.PNG,0.427171723
testing,2,2,188_2.PNG,0.413631963
testing,l,21,2_l.PNG,0.329801375
testing,2,2,91_2.PNG,0.913488447
testing,L,47,3_L.PNG,0.176945977
testing,K,46,68_K.PNG,0.099895537
testing,0,0,185_0.PNG,0.83603419
testing,E,40,25_E.PNG,0.059624073
testing,x,33,183_x.PNG,0.78615977
testing,9,9,75_9.PNG,0.444071743
testing,1,1,195_1.PNG,0.743503049
testing,3,3,16_3.PNG,0.524921478
testing,W,58,24_W.PNG,0.379188316
testing,9,9,240_9.PNG,0.880893042
testing,6,6,106_6.PNG,0.940015402
testing,v,31,111_v.PNG,0.391733261
testing,1,1,252_1.PNG,0.099092326
testing,p,25,86_p.PNG,0.638371982
testing,I,44,19_I.PNG,0.847923907
testing,y,34,126_y.PNG,0.131896521
testing,J,45,49_J.PNG,0.989493176
testing,2,2,119_2.PNG,0.064790226
testing,9,9,200_9.PNG,0.757111962
testing,Z,61,151_Z.PNG,0.34975144
testing,8,8,216_8.PNG,0.49216258
testing,3,3,64_3.PNG,0.675067651
testing,s,28,74_s.PNG,0.431408085
testing,C,38,69_C.PNG,0.162842173
testing,E,40,45_E.PNG,0.462994399
testing,E,40,31_E.PNG,0.55050875
testing,P,51,72_P.PNG,0.216222542
testing,N,49,72_N.PNG,0.362907979
testing,6,6,56_6.PNG,0.949632023
testing,o,24,61_o.PNG,0.443968669
testing,E,40,74_E.PNG,0.191927695
testing,h,17,93_h.PNG,0.945636337
testing,3,3,76_3.PNG,0.019842624
testing,6,6,196_6.PNG,0.370574974
testing,o,24,70_o.PNG,0.826519831
testing,h,17,73_h.PNG,0.513695761
testing,X,59,31_X.PNG,0.296160711
testing,Y,60,159_Y.PNG,0.819069372
testing,L,47,26_L.PNG,0.392154624
testing,U,56,12_U.PNG,0.554765696
testing,D,39,36_D.PNG,0.273135105
testing,7,7,226_7.PNG,0.858522304
testing,k,20,55_k.PNG,0.989536024
testing,1,1,75_1.PNG,0.868037788
testing,2,2,40_2.PNG,0.012464789
testing,X,59,70_X.PNG,0.090668791
testing,i,18,40_i.PNG,0.366845706
testing,w,32,138_w.PNG,0.523937154
testing,3,3,106_3.PNG,0.736123517
testing,0,0,145_0.PNG,0.764783048
testing,1,1,4_1.PNG,0.469093736
testing,z,35,79_z.PNG,0.32078787
testing,u,30,66_u.PNG,0.408816674
testing,9,9,156_9.PNG,0.783855527
testing,Y,60,98_Y.PNG,0.833431325
testing,M,48,34_M.PNG,0.25704784
testing,8,8,82_8.PNG,0.058734061
testing,B,37,22_B.PNG,0.348695466
testing,4,4,93_4.PNG,0.742719855
testing,6,6,262_6.PNG,0.414769243
testing,x,33,149_x.PNG,0.037205574
testing,W,58,66_W.PNG,0.692295376
testing,c,12,41_c.PNG,0.271169253
testing,U,56,79_U.PNG,0.541774472
testing,y,34,68_y.PNG,0.980644606
testing,8,8,125_8.PNG,0.1677652
testing,e,14,31_e.PNG,0.001973682
testing,l,21,67_l.PNG,0.708165886
testing,p,25,2_p.PNG,0.766862627
testing,x,33,19_x.PNG,0.336936639
testing,j,19,25_j.PNG,0.448213621
testing,M,48,31_M.PNG,0.00210422
testing,n,23,4_n.PNG,0.617220122
testing,V,57,10_V.PNG,0.944651684
testing,1,1,116_1.PNG,0.62048068
testing,9,9,184_9.PNG,0.615461841
testing,8,8,63_8.PNG,0.6029111
testing,0,0,79_0.PNG,0.136125939
testing,s,28,37_s.PNG,0.598348097
testing,w,32,83_w.PNG,0.200780182
testing,J,45,74_J.PNG,0.295576501
testing,6,6,242_6.PNG,0.743833083
testing,1,1,242_1.PNG,0.940568477
testing,5,5,73_5.PNG,0.760209323
testing,D,39,18_D.PNG,0.669162561
testing,d,13,81_d.PNG,0.897933946
testing,h,17,44_h.PNG,0.631892891
testing,X,59,42_X.PNG,0.376159827
testing,8,8,211_8.PNG,0.970776522
testing,Z,61,136_Z.PNG,0.082250744
testing,6,6,25_6.PNG,0.529537446
testing,W,58,69_W.PNG,0.573040248
testing,o,24,56_o.PNG,0.418063653
testing,W,58,40_W.PNG,0.859308611
testing,O,50,48_O.PNG,0.667261952
testing,B,37,49_B.PNG,0.887998194
testing,I,44,14_I.PNG,0.953505616
testing,b,11,49_b.PNG,0.605377791
testing,J,45,54_J.PNG,0.541297539
testing,B,37,97_B.PNG,0.55373562
testing,D,39,16_D.PNG,0.031440151
testing,6,6,178_6.PNG,0.823713576
testing,Y,60,127_Y.PNG,0.996169099
testing,y,34,44_y.PNG,0.175357287
testing,K,46,44_K.PNG,0.088248193
testing,v,31,161_v.PNG,0.340599564
testing,v,31,58_v.PNG,0.049349156
testing,4,4,47_4.PNG,0.147731678
testing,u,30,52_u.PNG,0.65966064
testing,4,4,145_4.PNG,0.789916373
testing,6,6,161_6.PNG,0.377117678
testing,H,43,2_H.PNG,0.297805835
testing,z,35,92_z.PNG,0.36105644
testing,2,2,80_2.PNG,0.48934378
testing,9,9,129_9.PNG,0.125065633
testing,Q,52,48_Q.PNG,0.521253956
testing,x,33,177_x.PNG,0.968594567
testing,e,14,38_e.PNG,0.418721413
testing,9,9,66_9.PNG,0.818049211
testing,d,13,92_d.PNG,0.315875632
testing,j,19,46_j.PNG,0.183909928
testing,V,57,53_V.PNG,0.44208474
testing,h,17,10_h.PNG,0.467138139
testing,i,18,71_i.PNG,0.810318834
testing,B,37,18_B.PNG,0.553211649
testing,7,7,217_7.PNG,0.290583365
testing,m,22,2_m.PNG,0.51633237
testing,V,57,65_V.PNG,0.252442691
testing,x,33,3_x.PNG,0.736328922
testing,o,24,17_o.PNG,0.308452757
testing,m,22,14_m.PNG,0.448190798
testing,n,23,82_n.PNG,0.333385589
testing,b,11,87_b.PNG,0.043685764
testing,8,8,177_8.PNG,0.95633176
testing,1,1,22_1.PNG,0.561388438
testing,c,12,30_c.PNG,0.071268754
testing,5,5,254_5.PNG,0.198282614
testing,5,5,145_5.PNG,0.022767477
testing,3,3,145_3.PNG,0.636957915
testing,1,1,8_1.PNG,0.275791422
testing,c,12,3_c.PNG,0.104942041
testing,A,36,8_A.PNG,0.658642757
testing,G,42,24_G.PNG,0.097258092
testing,Y,60,130_Y.PNG,0.266045552
testing,1,1,70_1.PNG,0.84222447
testing,9,9,40_9.PNG,0.071497175
testing,m,22,23_m.PNG,0.139784011
testing,D,39,34_D.PNG,0.129778705
testing,5,5,32_5.PNG,0.793549785
testing,0,0,90_0.PNG,0.837964651
testing,s,28,90_s.PNG,0.285339363
testing,h,17,29_h.PNG,0.422794962
testing,V,57,27_V.PNG,0.084644814
testing,6,6,100_6.PNG,0.533904207
testing,1,1,49_1.PNG,0.037493895
testing,4,4,210_4.PNG,0.974277223
testing,0,0,66_0.PNG,0.506144047
testing,j,19,37_j.PNG,0.258835789
testing,A,36,74_A.PNG,0.934731834
testing,9,9,216_9.PNG,0.118436586
testing,2,2,230_2.PNG,0.270858477
testing,8,8,29_8.PNG,0.472358637
testing,H,43,12_H.PNG,0.806724926
testing,4,4,79_4.PNG,0.799996315
testing,W,58,58_W.PNG,0.053968406
testing,V,57,147_V.PNG,0.899355252
testing,w,32,13_w.PNG,0.208780402
testing,z,35,58_z.PNG,0.413223651
testing,H,43,1_H.PNG,0.603662688
testing,z,35,1_z.PNG,0.430617033
testing,d,13,0_d.PNG,0.701212688
testing,q,26,67_q.PNG,0.429253815
testing,O,50,2_O.PNG,0.468584589
testing,S,54,58_S.PNG,0.066879338
testing,n,23,36_n.PNG,0.23684792
testing,G,42,68_G.PNG,0.300976487
testing,F,41,5_F.PNG,0.240364198
testing,4,4,146_4.PNG,0.542360146
testing,h,17,96_h.PNG,0.849326203
testing,f,15,90_f.PNG,0.017155918
testing,2,2,144_2.PNG,0.494140549
testing,t,29,37_t.PNG,0.009040231
testing,o,24,14_o.PNG,0.307951075
testing,X,59,79_X.PNG,0.015849655
testing,C,38,49_C.PNG,0.105573553
testing,g,16,49_g.PNG,0.496027432
testing,A,36,41_A.PNG,0.992936317
testing,v,31,120_v.PNG,0.719137614
testing,s,28,10_s.PNG,0.352344572
testing,B,37,119_B.PNG,0.81598491
testing,J,45,71_J.PNG,0.832976242
testing,o,24,57_o.PNG,0.997217102
testing,j,19,62_j.PNG,0.902545902
testing,X,59,106_X.PNG,0.898506135
testing,x,33,42_x.PNG,0.338718532
testing,b,11,11_b.PNG,0.141159469
testing,n,23,37_n.PNG,0.080466496
testing,M,48,51_M.PNG,0.139905973
testing,t,29,57_t.PNG,0.617728935
testing,w,32,39_w.PNG,0.17266672
testing,U,56,74_U.PNG,0.622636199
testing,6,6,270_6.PNG,0.031724792
testing,7,7,88_7.PNG,0.393859935
testing,L,47,25_L.PNG,0.305134546
testing,P,51,62_P.PNG,0.539578062
testing,6,6,253_6.PNG,0.423058701
testing,a,10,51_a.PNG,0.066482731
testing,h,17,40_h.PNG,0.860684322
testing,2,2,35_2.PNG,0.147586201
testing,f,15,81_f.PNG,0.327379179
testing,X,59,25_X.PNG,0.795940078
testing,V,57,64_V.PNG,0.472733878
testing,p,25,58_p.PNG,0.392122852
testing,q,26,64_q.PNG,0.268947523
testing,t,29,70_t.PNG,0.654113505
testing,K,46,3_K.PNG,0.648284603
testing,Z,61,110_Z.PNG,0.307164213
testing,k,20,46_k.PNG,0.919686011
testing,V,57,41_V.PNG,0.756337379
testing,1,1,15_1.PNG,0.022102345
testing,h,17,31_h.PNG,0.300461608
testing,X,59,38_X.PNG,0.982122188
testing,t,29,69_t.PNG,0.850934247
testing,y,34,80_y.PNG,0.176783997
testing,x,33,0_x.PNG,0.352762134
testing,l,21,45_l.PNG,0.414524448
testing,x,33,112_x.PNG,0.124683893
testing,u,30,31_u.PNG,0.533479588
testing,g,16,53_g.PNG,0.11001439
testing,o,24,9_o.PNG,0.105303284
testing,g,16,40_g.PNG,0.047243431
testing,k,20,16_k.PNG,0.493187103
testing,4,4,234_4.PNG,0.13609577
testing,y,34,140_y.PNG,0.889917101
testing,o,24,75_o.PNG,0.74244314
testing,7,7,203_7.PNG,0.283190783
testing,c,12,47_c.PNG,0.949417609
testing,s,28,53_s.PNG,0.462793193
testing,E,40,15_E.PNG,0.920124583
testing,0,0,29_0.PNG,0.078474695
testing,4,4,55_4.PNG,0.619176143
testing,h,17,87_h.PNG,0.1489616
testing,8,8,10_8.PNG,0.137847229
testing,S,54,85_S.PNG,0.944934407
testing,3,3,88_3.PNG,0.320409122
testing,I,44,10_I.PNG,0.602136787
testing,5,5,241_5.PNG,0.07240673
testing,8,8,98_8.PNG,0.753025026
testing,5,5,180_5.PNG,0.21049718
testing,b,11,71_b.PNG,0.982983358
testing,q,26,96_q.PNG,0.148782811
testing,m,22,62_m.PNG,0.26528458
testing,7,7,30_7.PNG,0.492791497
testing,d,13,111_d.PNG,0.383099862
testing,o,24,84_o.PNG,0.899037703
testing,a,10,84_a.PNG,0.788247051
testing,2,2,50_2.PNG,0.91514021
testing,e,14,10_e.PNG,0.957204591
testing,9,9,242_9.PNG,0.673788424
testing,3,3,2_3.PNG,0.399591579
testing,6,6,128_6.PNG,0.680094917
testing,9,9,220_9.PNG,0.667953678
testing,s,28,14_s.PNG,0.719480407
testing,h,17,94_h.PNG,0.973666256
testing,d,13,76_d.PNG,0.375888384
testing,1,1,96_1.PNG,0.408792998
testing,J,45,2_J.PNG,0.251241326
testing,n,23,46_n.PNG,0.166088786
testing,K,46,24_K.PNG,0.506098643
testing,d,13,86_d.PNG,0.691082057
testing,T,55,90_T.PNG,0.427915993
testing,B,37,23_B.PNG,0.205580219
testing,0,0,82_0.PNG,0.65579491
testing,n,23,61_n.PNG,0.734222855
testing,2,2,131_2.PNG,0.501965104
testing,V,57,25_V.PNG,0.010611988
testing,2,2,252_2.PNG,0.234123263
testing,i,18,60_i.PNG,0.823120346
testing,2,2,55_2.PNG,0.017543817
testing,9,9,253_9.PNG,0.22139755
testing,N,49,68_N.PNG,0.533325879
testing,4,4,236_4.PNG,0.249482017
testing,O,50,30_O.PNG,0.617219331
testing,p,25,37_p.PNG,0.800222894
testing,o,24,38_o.PNG,0.265233065
testing,W,58,105_W.PNG,0.658584218
testing,2,2,3_2.PNG,0.178303153
testing,g,16,32_g.PNG,0.975749585
testing,7,7,166_7.PNG,0.654866859
testing,I,44,3_I.PNG,0.927222919
testing,5,5,52_5.PNG,0.237216565
testing,y,34,77_y.PNG,0.719452385
testing,y,34,152_y.PNG,0.739711171
testing,Z,61,102_Z.PNG,0.584696576
testing,3,3,167_3.PNG,0.772271671
testing,w,32,51_w.PNG,0.334061116
testing,z,35,102_z.PNG,0.151899532
testing,k,20,27_k.PNG,0.739156993
testing,9,9,158_9.PNG,0.919197942
testing,A,36,53_A.PNG,0.157912955
testing,t,29,35_t.PNG,0.589354487
testing,C,38,44_C.PNG,0.945497998
testing,1,1,181_1.PNG,0.236377821
testing,W,58,107_W.PNG,0.032799717
testing,t,29,42_t.PNG,0.85687018
testing,P,51,81_P.PNG,0.788015458
testing,w,32,79_w.PNG,0.150763382
testing,Y,60,19_Y.PNG,0.982241405
testing,T,55,65_T.PNG,0.085217267
testing,3,3,89_3.PNG,0.684119276
testing,4,4,83_4.PNG,0.100594827
testing,1,1,10_1.PNG,0.680168035
testing,5,5,122_5.PNG,0.739410817
testing,e,14,36_e.PNG,0.005563926
testing,O,50,86_O.PNG,0.615335801
testing,9,9,119_9.PNG,0.508632286
testing,V,57,50_V.PNG,0.93969898
testing,D,39,89_D.PNG,0.954634478
testing,g,16,62_g.PNG,0.522549917
testing,C,38,17_C.PNG,0.501775898
testing,2,2,10_2.PNG,0.830462124
testing,j,19,55_j.PNG,0.613409985
testing,z,35,45_z.PNG,0.867365617
testing,4,4,88_4.PNG,0.235503768
testing,U,56,67_U.PNG,0.168394676
testing,x,33,37_x.PNG,0.924720853
testing,7,7,114_7.PNG,0.918356464
testing,v,31,28_v.PNG,0.750684384
testing,y,34,67_y.PNG,0.492084781
testing,W,58,51_W.PNG,0.26474952
testing,y,34,122_y.PNG,0.281550959
testing,m,22,77_m.PNG,0.203791781
testing,1,1,81_1.PNG,0.561221968
testing,h,17,34_h.PNG,0.701841237
testing,f,15,6_f.PNG,0.383299325
testing,5,5,253_5.PNG,0.955936919
testing,d,13,35_d.PNG,0.569166511
testing,d,13,41_d.PNG,0.067274236
testing,L,47,28_L.PNG,0.22694217
testing,C,38,11_C.PNG,0.948320015
testing,Z,61,87_Z.PNG,0.851924378
testing,f,15,88_f.PNG,0.186168868
testing,z,35,6_z.PNG,0.437637258
testing,2,2,210_2.PNG,0.295580757
testing,b,11,84_b.PNG,0.97608327
testing,6,6,220_6.PNG,0.019926346
testing,7,7,35_7.PNG,0.366507406
testing,i,18,8_i.PNG,0.434603268
testing,Z,61,2_Z.PNG,0.474025345
testing,4,4,23_4.PNG,0.952082993
testing,T,55,18_T.PNG,0.87047148
testing,U,56,46_U.PNG,0.048166044
testing,z,35,72_z.PNG,0.60546976
testing,2,2,60_2.PNG,0.594826483
testing,l,21,53_l.PNG,0.40475979
testing,8,8,80_8.PNG,0.650671037
testing,4,4,63_4.PNG,0.980197984
testing,I,44,7_I.PNG,0.017400533
testing,6,6,44_6.PNG,0.276040971
testing,l,21,36_l.PNG,0.836316104
testing,V,57,60_V.PNG,0.09757306
testing,w,32,30_w.PNG,0.091592623
testing,3,3,55_3.PNG,0.965841837
testing,1,1,222_1.PNG,0.130167571
testing,D,39,60_D.PNG,0.174266522
testing,H,43,51_H.PNG,0.791828282
testing,y,34,99_y.PNG,0.004294665
testing,Z,61,149_Z.PNG,0.064881192
testing,9,9,78_9.PNG,0.460902467
testing,x,33,128_x.PNG,0.02483612
testing,2,2,200_2.PNG,0.413177488
testing,f,15,4_f.PNG,0.240932379
testing,k,20,74_k.PNG,0.045359558
testing,V,57,26_V.PNG,0.992713158
testing,2,2,147_2.PNG,0.450462997
testing,2,2,181_2.PNG,0.990741467
testing,2,2,87_2.PNG,0.357940748
testing,Y,60,94_Y.PNG,0.091712169
testing,F,41,59_F.PNG,0.119509467
testing,2,2,13_2.PNG,0.271375213
testing,4,4,97_4.PNG,0.916331561
testing,9,9,179_9.PNG,0.218208892
testing,1,1,25_1.PNG,0.024120582
testing,2,2,255_2.PNG,0.213507471
testing,5,5,61_5.PNG,0.604129707
testing,8,8,181_8.PNG,0.609883924
testing,Z,61,144_Z.PNG,0.960368209
testing,g,16,64_g.PNG,0.544654705
testing,v,31,69_v.PNG,0.817439133
testing,A,36,26_A.PNG,0.720708491
testing,T,55,45_T.PNG,0.633471297
testing,P,51,89_P.PNG,0.159234204
testing,w,32,15_w.PNG,0.494148272
testing,v,31,82_v.PNG,0.054068236
testing,9,9,89_9.PNG,0.154656789
testing,d,13,28_d.PNG,0.76077065
testing,x,33,73_x.PNG,0.952195011
testing,2,2,205_2.PNG,0.593698629
testing,6,6,239_6.PNG,0.324876681
testing,M,48,49_M.PNG,0.221069147
testing,S,54,62_S.PNG,0.931991544
testing,g,16,21_g.PNG,0.907221879
testing,6,6,29_6.PNG,0.157724585
testing,I,44,18_I.PNG,0.22178612
testing,3,3,198_3.PNG,0.359574282
testing,A,36,83_A.PNG,0.980922787
testing,g,16,4_g.PNG,0.167314657
testing,5,5,200_5.PNG,0.237975497
testing,5,5,95_5.PNG,0.036327885
testing,c,12,16_c.PNG,0.578674607
testing,A,36,16_A.PNG,0.941848293
testing,4,4,87_4.PNG,0.638113039
testing,0,0,156_0.PNG,0.192288989
testing,6,6,46_6.PNG,0.547837201
testing,n,23,50_n.PNG,0.592235945
testing,3,3,207_3.PNG,0.478113615
testing,x,33,170_x.PNG,0.340793133
testing,Y,60,23_Y.PNG,0.903562073
testing,5,5,96_5.PNG,0.549372071
testing,w,32,71_w.PNG,0.608526728
testing,2,2,244_2.PNG,0.517940824
testing,0,0,57_0.PNG,0.596739296
testing,7,7,162_7.PNG,0.6601923
testing,2,2,216_2.PNG,0.367378127
testing,P,51,29_P.PNG,0.488695788
testing,Y,60,11_Y.PNG,0.717462648
testing,T,55,33_T.PNG,0.351643566
testing,Z,61,179_Z.PNG,0.167547906
testing,0,0,209_0.PNG,0.63086102
testing,2,2,103_2.PNG,0.648355936
testing,W,58,76_W.PNG,0.511232597
testing,n,23,56_n.PNG,0.725120416
testing,h,17,59_h.PNG,0.299327508
testing,Z,61,177_Z.PNG,0.049750051
testing,M,48,56_M.PNG,0.640246103
testing,f,15,44_f.PNG,0.132481097
testing,A,36,90_A.PNG,0.280982861
testing,7,7,248_7.PNG,0.60813783
testing,2,2,47_2.PNG,0.200347771
testing,M,48,55_M.PNG,0.887906734
testing,f,15,75_f.PNG,0.09647714
testing,B,37,82_B.PNG,0.00776295
testing,4,4,172_4.PNG,0.791418331
testing,7,7,41_7.PNG,0.226131201
testing,2,2,149_2.PNG,0.962300524
testing,G,42,28_G.PNG,0.064378787
testing,t,29,41_t.PNG,0.195202999
testing,7,7,9_7.PNG,0.361052798
testing,d,13,38_d.PNG,0.146316728
testing,0,0,186_0.PNG,0.911911472
testing,z,35,55_z.PNG,0.18636728
testing,7,7,164_7.PNG,0.192818515
testing,Q,52,8_Q.PNG,0.870102884
testing,e,14,82_e.PNG,0.57792817
testing,6,6,223_6.PNG,0.740206065
testing,Y,60,93_Y.PNG,0.821928434
testing,D,39,6_D.PNG,0.633998795
testing,x,33,96_x.PNG,0.210660344
testing,e,14,90_e.PNG,0.624211268
testing,3,3,171_3.PNG,0.337131573
testing,f,15,15_f.PNG,0.859100218
testing,4,4,74_4.PNG,0.806707524
testing,2,2,222_2.PNG,0.45285836
testing,z,35,68_z.PNG,0.74150916
testing,v,31,114_v.PNG,0.290700591
testing,o,24,85_o.PNG,0.048375616
testing,1,1,160_1.PNG,0.787086966
testing,m,22,50_m.PNG,0.345120838
testing,J,45,17_J.PNG,0.073563779
testing,9,9,251_9.PNG,0.040169969
testing,9,9,229_9.PNG,0.164887943
testing,w,32,104_w.PNG,0.31713441
testing,9,9,228_9.PNG,0.621057482
testing,q,26,54_q.PNG,0.066682152
testing,5,5,54_5.PNG,0.637513874
testing,3,3,232_3.PNG,0.048799097
testing,1,1,110_1.PNG,0.040661332
testing,u,30,18_u.PNG,0.165451162
testing,3,3,190_3.PNG,0.852155463
testing,q,26,57_q.PNG,0.577331438
testing,z,35,170_z.PNG,0.420737924
testing,v,31,133_v.PNG,0.175375908
testing,3,3,86_3.PNG,0.027948575
testing,q,26,26_q.PNG,0.224959158
testing,u,30,67_u.PNG,0.627283708
testing,z,35,141_z.PNG,0.749920899
testing,x,33,62_x.PNG,0.784846594
testing,k,20,48_k.PNG,0.589854869
testing,D,39,28_D.PNG,0.7610581
testing,D,39,78_D.PNG,0.697706675
testing,v,31,86_v.PNG,0.818865437
testing,5,5,75_5.PNG,0.382925286
testing,f,15,95_f.PNG,0.993863692
testing,x,33,111_x.PNG,0.392256809
testing,T,55,6_T.PNG,0.05933037
testing,5,5,93_5.PNG,0.893387445
testing,9,9,56_9.PNG,0.51274388
testing,E,40,37_E.PNG,0.44779483
testing,r,27,24_r.PNG,0.375547079
